,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,y
481,9.4,0.3,0.56,2.8,0.08,6.0,17.0,0.9964,3.15,0.92,11.7,10.31,10.15,19.14,0.69,1.01,1.11,1.24,1.27,1.3,3.75,5.76,3.34,0.59,0.86,0.87,12.26,6.19,6.09,17.19,17.91,17.97,1.86,2.39,2.4,3.79,3.16,3.17,2.08,1.6,2.63,12.11,12.46,23.97,8
482,10.6,0.36,0.59,2.2,0.152,6.0,18.0,0.9986,3.04,1.05,9.4,11.51,11.35,21.54,0.81,1.07,1.23,1.27,1.3,1.36,3.15,4.56,2.74,0.73,1.01,0.94,12.26,6.19,6.09,18.19,18.91,18.97,1.87,2.4,2.41,3.68,3.05,3.06,2.34,1.73,2.89,9.81,10.16,19.37,5
483,10.6,0.36,0.6,2.2,0.152,7.0,18.0,0.9986,3.04,1.06,9.4,11.51,11.35,21.54,0.81,1.07,1.23,1.28,1.31,1.38,3.15,4.56,2.74,0.73,1.01,0.94,14.26,7.19,7.09,18.19,18.91,18.97,1.87,2.4,2.41,3.68,3.05,3.06,2.36,1.74,2.91,9.81,10.16,19.37,5
484,10.6,0.44,0.68,4.1,0.114,6.0,24.0,0.997,3.06,0.66,13.4,11.51,11.35,21.54,0.97,1.15,1.39,1.36,1.39,1.54,5.05,8.36,4.64,0.66,0.93,0.9,12.26,6.19,6.09,24.19,24.91,24.97,1.87,2.39,2.4,3.7,3.07,3.08,1.56,1.34,2.11,13.81,14.16,27.37,6
485,10.2,0.67,0.39,1.9,0.054,6.0,17.0,0.9976,3.17,0.47,10.0,11.11,10.95,20.74,1.43,1.38,1.85,1.07,1.1,0.96,2.85,3.96,2.44,0.54,0.81,0.84,12.26,6.19,6.09,17.19,17.91,17.97,1.87,2.4,2.41,3.81,3.18,3.19,1.18,1.15,1.73,10.41,10.76,20.57,5
486,10.2,0.67,0.39,1.9,0.054,6.0,17.0,0.9976,3.17,0.47,10.0,11.11,10.95,20.74,1.43,1.38,1.85,1.07,1.1,0.96,2.85,3.96,2.44,0.54,0.81,0.84,12.26,6.19,6.09,17.19,17.91,17.97,1.87,2.4,2.41,3.81,3.18,3.19,1.18,1.15,1.73,10.41,10.76,20.57,5
487,10.2,0.645,0.36,1.8,0.053,5.0,14.0,0.9982,3.17,0.42,10.0,11.11,10.95,20.74,1.38,1.36,1.8,1.04,1.07,0.9,2.75,3.76,2.34,0.53,0.81,0.84,10.26,5.19,5.09,14.19,14.91,14.97,1.87,2.4,2.41,3.81,3.18,3.19,1.08,1.1,1.63,10.41,10.76,20.57,6
488,11.6,0.32,0.55,2.8,0.081,35.0,67.0,1.0002,3.32,0.92,10.8,12.51,12.35,23.54,0.73,1.03,1.15,1.23,1.26,1.28,3.75,5.76,3.34,0.59,0.87,0.87,70.26,35.19,35.09,67.19,67.91,67.97,1.87,2.4,2.41,3.96,3.33,3.34,2.08,1.6,2.63,11.21,11.56,22.17,7
489,9.3,0.39,0.4,2.6,0.073,10.0,26.0,0.9984,3.34,0.75,10.2,10.21,10.05,18.94,0.87,1.1,1.29,1.08,1.11,0.98,3.55,5.36,3.14,0.57,0.85,0.86,20.26,10.19,10.09,26.19,26.91,26.97,1.87,2.4,2.41,3.98,3.35,3.36,1.74,1.43,2.29,10.61,10.96,20.97,6
490,9.3,0.775,0.27,2.8,0.078,24.0,56.0,0.9984,3.31,0.67,10.6,10.21,10.05,18.94,1.64,1.49,2.06,0.95,0.98,0.72,3.75,5.76,3.34,0.58,0.86,0.87,48.26,24.19,24.09,56.19,56.91,56.97,1.87,2.4,2.41,3.95,3.32,3.33,1.58,1.35,2.13,11.01,11.36,21.77,6
491,9.2,0.41,0.5,2.5,0.055,12.0,25.0,0.9952,3.34,0.79,13.3,10.11,9.95,18.74,0.91,1.12,1.33,1.18,1.21,1.18,3.45,5.16,3.04,0.54,0.81,0.84,24.26,12.19,12.09,25.19,25.91,25.97,1.86,2.39,2.4,3.98,3.35,3.36,1.82,1.47,2.37,13.71,14.06,27.17,7
492,8.9,0.4,0.51,2.6,0.052,13.0,27.0,0.995,3.32,0.9,13.4,9.81,9.65,18.14,0.89,1.11,1.31,1.19,1.22,1.2,3.55,5.36,3.14,0.53,0.81,0.84,26.26,13.19,13.09,27.19,27.91,27.97,1.86,2.39,2.4,3.96,3.33,3.34,2.04,1.58,2.59,13.81,14.16,27.37,7
493,8.7,0.69,0.31,3.0,0.086,23.0,81.0,1.0002,3.48,0.74,11.6,9.61,9.45,17.74,1.47,1.4,1.89,0.99,1.02,0.8,3.95,6.16,3.54,0.6,0.88,0.87,46.26,23.19,23.09,81.19,81.91,81.97,1.87,2.4,2.41,4.12,3.49,3.5,1.72,1.42,2.27,12.01,12.36,23.77,6
494,6.5,0.39,0.23,8.3,0.051,28.0,91.0,0.9952,3.44,0.55,12.1,7.41,7.25,13.34,0.87,1.1,1.29,0.91,0.94,0.64,9.25,16.76,8.84,0.53,0.81,0.84,56.26,28.19,28.09,91.19,91.91,91.97,1.86,2.39,2.4,4.08,3.45,3.46,1.34,1.23,1.89,12.51,12.86,24.77,6
495,10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,11.61,11.45,21.74,0.79,1.06,1.21,1.21,1.24,1.24,3.55,5.36,3.14,0.57,0.84,0.86,10.26,5.19,5.09,16.19,16.91,16.97,1.87,2.39,2.4,3.79,3.16,3.17,1.54,1.33,2.09,11.41,11.76,22.57,8
496,7.8,0.52,0.25,1.9,0.081,14.0,38.0,0.9984,3.43,0.65,9.0,8.71,8.55,15.94,1.13,1.23,1.55,0.93,0.96,0.68,2.85,3.96,2.44,0.59,0.87,0.87,28.26,14.19,14.09,38.19,38.91,38.97,1.87,2.4,2.41,4.07,3.44,3.45,1.54,1.33,2.09,9.41,9.76,18.57,6
497,7.2,0.34,0.32,2.5,0.09,43.0,113.0,0.9966,3.32,0.79,11.1,8.11,7.95,14.74,0.77,1.05,1.19,1.0,1.03,0.82,3.45,5.16,3.04,0.61,0.88,0.88,86.26,43.19,43.09,113.19,113.91,113.97,1.86,2.39,2.4,3.96,3.33,3.34,1.82,1.47,2.37,11.51,11.86,22.77,5
498,10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,11.61,11.45,21.74,0.79,1.06,1.21,1.21,1.24,1.24,3.55,5.36,3.14,0.57,0.84,0.86,10.26,5.19,5.09,16.19,16.91,16.97,1.87,2.39,2.4,3.79,3.16,3.17,1.54,1.33,2.09,11.41,11.76,22.57,8
499,8.7,0.69,0.31,3.0,0.086,23.0,81.0,1.0002,3.48,0.74,11.6,9.61,9.45,17.74,1.47,1.4,1.89,0.99,1.02,0.8,3.95,6.16,3.54,0.6,0.88,0.87,46.26,23.19,23.09,81.19,81.91,81.97,1.87,2.4,2.41,4.12,3.49,3.5,1.72,1.42,2.27,12.01,12.36,23.77,6
500,7.8,0.52,0.25,1.9,0.081,14.0,38.0,0.9984,3.43,0.65,9.0,8.71,8.55,15.94,1.13,1.23,1.55,0.93,0.96,0.68,2.85,3.96,2.44,0.59,0.87,0.87,28.26,14.19,14.09,38.19,38.91,38.97,1.87,2.4,2.41,4.07,3.44,3.45,1.54,1.33,2.09,9.41,9.76,18.57,6
501,10.4,0.44,0.73,6.55,0.074,38.0,76.0,0.999,3.17,0.85,12.0,11.31,11.15,21.14,0.97,1.15,1.39,1.41,1.44,1.64,7.5,13.26,7.09,0.58,0.85,0.86,76.26,38.19,38.09,76.19,76.91,76.97,1.87,2.4,2.41,3.81,3.18,3.19,1.94,1.53,2.49,12.41,12.76,24.57,7
502,10.4,0.44,0.73,6.55,0.074,38.0,76.0,0.999,3.17,0.85,12.0,11.31,11.15,21.14,0.97,1.15,1.39,1.41,1.44,1.64,7.5,13.26,7.09,0.58,0.85,0.86,76.26,38.19,38.09,76.19,76.91,76.97,1.87,2.4,2.41,3.81,3.18,3.19,1.94,1.53,2.49,12.41,12.76,24.57,7
503,10.5,0.26,0.47,1.9,0.078,6.0,24.0,0.9976,3.18,1.04,10.9,11.41,11.25,21.34,0.61,0.97,1.03,1.15,1.18,1.12,2.85,3.96,2.44,0.58,0.86,0.87,12.26,6.19,6.09,24.19,24.91,24.97,1.87,2.4,2.41,3.82,3.19,3.2,2.32,1.72,2.87,11.31,11.66,22.37,7
504,10.5,0.24,0.42,1.8,0.077,6.0,22.0,0.9976,3.21,1.05,10.8,11.41,11.25,21.34,0.57,0.95,0.99,1.1,1.13,1.02,2.75,3.76,2.34,0.58,0.86,0.86,12.26,6.19,6.09,22.19,22.91,22.97,1.87,2.4,2.41,3.85,3.22,3.23,2.34,1.73,2.89,11.21,11.56,22.17,7
505,10.2,0.49,0.63,2.9,0.072,10.0,26.0,0.9968,3.16,0.78,12.5,11.11,10.95,20.74,1.07,1.2,1.49,1.31,1.34,1.44,3.85,5.96,3.44,0.57,0.85,0.86,20.26,10.19,10.09,26.19,26.91,26.97,1.86,2.39,2.4,3.8,3.17,3.18,1.8,1.46,2.35,12.91,13.26,25.57,7
506,10.4,0.24,0.46,1.8,0.075,6.0,21.0,0.9976,3.25,1.02,10.8,11.31,11.15,21.14,0.57,0.95,0.99,1.14,1.17,1.1,2.75,3.76,2.34,0.58,0.85,0.86,12.26,6.19,6.09,21.19,21.91,21.97,1.87,2.4,2.41,3.89,3.26,3.27,2.28,1.7,2.83,11.21,11.56,22.17,7
507,11.2,0.67,0.55,2.3,0.084,6.0,13.0,1.0,3.17,0.71,9.5,12.11,11.95,22.74,1.43,1.38,1.85,1.23,1.26,1.28,3.25,4.76,2.84,0.6,0.87,0.87,12.26,6.19,6.09,13.19,13.91,13.97,1.87,2.4,2.41,3.81,3.18,3.19,1.66,1.39,2.21,9.91,10.26,19.57,6
508,10.0,0.59,0.31,2.2,0.09,26.0,62.0,0.9994,3.18,0.63,10.2,10.91,10.75,20.34,1.27,1.3,1.69,0.99,1.02,0.8,3.15,4.56,2.74,0.61,0.88,0.88,52.26,26.19,26.09,62.19,62.91,62.97,1.87,2.4,2.41,3.82,3.19,3.2,1.5,1.31,2.05,10.61,10.96,20.97,6
509,13.3,0.29,0.75,2.8,0.084,23.0,43.0,0.9986,3.04,0.68,11.4,14.21,14.05,26.94,0.67,1.0,1.09,1.43,1.46,1.68,3.75,5.76,3.34,0.6,0.87,0.87,46.26,23.19,23.09,43.19,43.91,43.97,1.87,2.4,2.41,3.68,3.05,3.06,1.6,1.36,2.15,11.81,12.16,23.37,7
510,12.4,0.42,0.49,4.6,0.073,19.0,43.0,0.9978,3.02,0.61,9.5,13.31,13.15,25.14,0.93,1.13,1.35,1.17,1.2,1.16,5.55,9.36,5.14,0.57,0.85,0.86,38.26,19.19,19.09,43.19,43.91,43.97,1.87,2.4,2.41,3.66,3.03,3.04,1.46,1.29,2.01,9.91,10.26,19.57,5
511,10.0,0.59,0.31,2.2,0.09,26.0,62.0,0.9994,3.18,0.63,10.2,10.91,10.75,20.34,1.27,1.3,1.69,0.99,1.02,0.8,3.15,4.56,2.74,0.61,0.88,0.88,52.26,26.19,26.09,62.19,62.91,62.97,1.87,2.4,2.41,3.82,3.19,3.2,1.5,1.31,2.05,10.61,10.96,20.97,6
512,10.7,0.4,0.48,2.1,0.125,15.0,49.0,0.998,3.03,0.81,9.7,11.61,11.45,21.74,0.89,1.11,1.31,1.16,1.19,1.14,3.05,4.36,2.64,0.68,0.95,0.91,30.26,15.19,15.09,49.19,49.91,49.97,1.87,2.4,2.41,3.67,3.04,3.05,1.86,1.49,2.41,10.11,10.46,19.97,6
513,10.5,0.51,0.64,2.4,0.107,6.0,15.0,0.9973,3.09,0.66,11.8,11.41,11.25,21.34,1.11,1.22,1.53,1.32,1.35,1.46,3.35,4.96,2.94,0.64,0.92,0.89,12.26,6.19,6.09,15.19,15.91,15.97,1.87,2.4,2.4,3.73,3.1,3.11,1.56,1.34,2.11,12.21,12.56,24.17,7
514,10.5,0.51,0.64,2.4,0.107,6.0,15.0,0.9973,3.09,0.66,11.8,11.41,11.25,21.34,1.11,1.22,1.53,1.32,1.35,1.46,3.35,4.96,2.94,0.64,0.92,0.89,12.26,6.19,6.09,15.19,15.91,15.97,1.87,2.4,2.4,3.73,3.1,3.11,1.56,1.34,2.11,12.21,12.56,24.17,7
515,8.5,0.655,0.49,6.1,0.122,34.0,151.0,1.001,3.31,1.14,9.3,9.41,9.25,17.34,1.4,1.37,1.82,1.17,1.2,1.16,7.05,12.36,6.64,0.67,0.95,0.91,68.26,34.19,34.09,151.19,151.91,151.97,1.87,2.4,2.41,3.95,3.32,3.33,2.52,1.82,3.07,9.71,10.06,19.17,5
516,12.5,0.6,0.49,4.3,0.1,5.0,14.0,1.001,3.25,0.74,11.9,13.41,13.25,25.34,1.29,1.31,1.71,1.17,1.2,1.16,5.25,8.76,4.84,0.63,0.9,0.89,10.26,5.19,5.09,14.19,14.91,14.97,1.87,2.4,2.41,3.89,3.26,3.27,1.72,1.42,2.27,12.31,12.66,24.37,6
517,10.4,0.61,0.49,2.1,0.2,5.0,16.0,0.9994,3.16,0.63,8.4,11.31,11.15,21.14,1.31,1.32,1.73,1.17,1.2,1.16,3.05,4.36,2.64,0.83,1.1,0.99,10.26,5.19,5.09,16.19,16.91,16.97,1.87,2.4,2.41,3.8,3.17,3.18,1.5,1.31,2.05,8.81,9.16,17.37,3
518,10.9,0.21,0.49,2.8,0.088,11.0,32.0,0.9972,3.22,0.68,11.7,11.81,11.65,22.14,0.51,0.92,0.93,1.17,1.2,1.16,3.75,5.76,3.34,0.6,0.88,0.88,22.26,11.19,11.09,32.19,32.91,32.97,1.87,2.39,2.4,3.86,3.23,3.24,1.6,1.36,2.15,12.11,12.46,23.97,6
519,7.3,0.365,0.49,2.5,0.088,39.0,106.0,0.9966,3.36,0.78,11.0,8.21,8.05,14.94,0.82,1.08,1.24,1.17,1.2,1.16,3.45,5.16,3.04,0.6,0.88,0.88,78.26,39.19,39.09,106.19,106.91,106.97,1.86,2.39,2.4,4.0,3.37,3.38,1.8,1.46,2.35,11.41,11.76,22.57,5
520,9.8,0.25,0.49,2.7,0.088,15.0,33.0,0.9982,3.42,0.9,10.0,10.71,10.55,19.94,0.59,0.96,1.01,1.17,1.2,1.16,3.65,5.56,3.24,0.6,0.88,0.88,30.26,15.19,15.09,33.19,33.91,33.97,1.87,2.4,2.41,4.06,3.43,3.44,2.04,1.58,2.59,10.41,10.76,20.57,6
521,7.6,0.41,0.49,2.0,0.088,16.0,43.0,0.998,3.48,0.64,9.1,8.51,8.35,15.54,0.91,1.12,1.33,1.17,1.2,1.16,2.95,4.16,2.54,0.6,0.88,0.88,32.26,16.19,16.09,43.19,43.91,43.97,1.87,2.4,2.41,4.12,3.49,3.5,1.52,1.32,2.07,9.51,9.86,18.77,5
522,8.2,0.39,0.49,2.3,0.099,47.0,133.0,0.9979,3.38,0.99,9.8,9.11,8.95,16.74,0.87,1.1,1.29,1.17,1.2,1.16,3.25,4.76,2.84,0.63,0.9,0.89,94.26,47.19,47.09,133.19,133.91,133.97,1.87,2.4,2.41,4.02,3.39,3.4,2.22,1.67,2.77,10.21,10.56,20.17,5
523,9.3,0.4,0.49,2.5,0.085,38.0,142.0,0.9978,3.22,0.55,9.4,10.21,10.05,18.94,0.89,1.11,1.31,1.17,1.2,1.16,3.45,5.16,3.04,0.6,0.87,0.87,76.26,38.19,38.09,142.19,142.91,142.97,1.87,2.4,2.41,3.86,3.23,3.24,1.34,1.23,1.89,9.81,10.16,19.37,5
524,9.2,0.43,0.49,2.4,0.086,23.0,116.0,0.9976,3.23,0.64,9.5,10.11,9.95,18.74,0.95,1.14,1.37,1.17,1.2,1.16,3.35,4.96,2.94,0.6,0.88,0.87,46.26,23.19,23.09,116.19,116.91,116.97,1.87,2.4,2.41,3.87,3.24,3.25,1.52,1.32,2.07,9.91,10.26,19.57,5
525,10.4,0.64,0.24,2.8,0.105,29.0,53.0,0.9998,3.24,0.67,9.9,11.31,11.15,21.14,1.37,1.35,1.79,0.92,0.95,0.66,3.75,5.76,3.34,0.64,0.91,0.89,58.26,29.19,29.09,53.19,53.91,53.97,1.87,2.4,2.41,3.88,3.25,3.26,1.58,1.35,2.13,10.31,10.66,20.37,5
526,7.3,0.365,0.49,2.5,0.088,39.0,106.0,0.9966,3.36,0.78,11.0,8.21,8.05,14.94,0.82,1.08,1.24,1.17,1.2,1.16,3.45,5.16,3.04,0.6,0.88,0.88,78.26,39.19,39.09,106.19,106.91,106.97,1.86,2.39,2.4,4.0,3.37,3.38,1.8,1.46,2.35,11.41,11.76,22.57,5
527,7.0,0.38,0.49,2.5,0.097,33.0,85.0,0.9962,3.39,0.77,11.4,7.91,7.75,14.34,0.85,1.09,1.27,1.17,1.2,1.16,3.45,5.16,3.04,0.62,0.9,0.88,66.26,33.19,33.09,85.19,85.91,85.97,1.86,2.39,2.4,4.03,3.4,3.41,1.78,1.45,2.33,11.81,12.16,23.37,6
528,8.2,0.42,0.49,2.6,0.084,32.0,55.0,0.9988,3.34,0.75,8.7,9.11,8.95,16.74,0.93,1.13,1.35,1.17,1.2,1.16,3.55,5.36,3.14,0.6,0.87,0.87,64.26,32.19,32.09,55.19,55.91,55.97,1.87,2.4,2.41,3.98,3.35,3.36,1.74,1.43,2.29,9.11,9.46,17.97,6
529,9.9,0.63,0.24,2.4,0.077,6.0,33.0,0.9974,3.09,0.57,9.4,10.81,10.65,20.14,1.35,1.34,1.77,0.92,0.95,0.66,3.35,4.96,2.94,0.58,0.86,0.86,12.26,6.19,6.09,33.19,33.91,33.97,1.87,2.4,2.4,3.73,3.1,3.11,1.38,1.25,1.93,9.81,10.16,19.37,5
530,9.1,0.22,0.24,2.1,0.078,1.0,28.0,0.999,3.41,0.87,10.3,10.01,9.85,18.54,0.53,0.93,0.95,0.92,0.95,0.66,3.05,4.36,2.64,0.58,0.86,0.87,2.26,1.19,1.09,28.19,28.91,28.97,1.87,2.4,2.41,4.05,3.42,3.43,1.98,1.55,2.53,10.71,11.06,21.17,6
531,11.9,0.38,0.49,2.7,0.098,12.0,42.0,1.0004,3.16,0.61,10.3,12.81,12.65,24.14,0.85,1.09,1.27,1.17,1.2,1.16,3.65,5.56,3.24,0.62,0.9,0.89,24.26,12.19,12.09,42.19,42.91,42.97,1.87,2.4,2.41,3.8,3.17,3.18,1.46,1.29,2.01,10.71,11.06,21.17,5
532,11.9,0.38,0.49,2.7,0.098,12.0,42.0,1.0004,3.16,0.61,10.3,12.81,12.65,24.14,0.85,1.09,1.27,1.17,1.2,1.16,3.65,5.56,3.24,0.62,0.9,0.89,24.26,12.19,12.09,42.19,42.91,42.97,1.87,2.4,2.41,3.8,3.17,3.18,1.46,1.29,2.01,10.71,11.06,21.17,5
533,10.3,0.27,0.24,2.1,0.072,15.0,33.0,0.9956,3.22,0.66,12.8,11.21,11.05,20.94,0.63,0.98,1.05,0.92,0.95,0.66,3.05,4.36,2.64,0.57,0.85,0.86,30.26,15.19,15.09,33.19,33.91,33.97,1.86,2.39,2.4,3.86,3.23,3.24,1.56,1.34,2.11,13.21,13.56,26.17,6
534,10.0,0.48,0.24,2.7,0.102,13.0,32.0,1.0,3.28,0.56,10.0,10.91,10.75,20.34,1.05,1.19,1.47,0.92,0.95,0.66,3.65,5.56,3.24,0.63,0.91,0.89,26.26,13.19,13.09,32.19,32.91,32.97,1.87,2.4,2.41,3.92,3.29,3.3,1.36,1.24,1.91,10.41,10.76,20.57,6
535,9.1,0.22,0.24,2.1,0.078,1.0,28.0,0.999,3.41,0.87,10.3,10.01,9.85,18.54,0.53,0.93,0.95,0.92,0.95,0.66,3.05,4.36,2.64,0.58,0.86,0.87,2.26,1.19,1.09,28.19,28.91,28.97,1.87,2.4,2.41,4.05,3.42,3.43,1.98,1.55,2.53,10.71,11.06,21.17,6
536,9.9,0.63,0.24,2.4,0.077,6.0,33.0,0.9974,3.09,0.57,9.4,10.81,10.65,20.14,1.35,1.34,1.77,0.92,0.95,0.66,3.35,4.96,2.94,0.58,0.86,0.86,12.26,6.19,6.09,33.19,33.91,33.97,1.87,2.4,2.4,3.73,3.1,3.11,1.38,1.25,1.93,9.81,10.16,19.37,5
537,8.1,0.825,0.24,2.1,0.084,5.0,13.0,0.9972,3.37,0.77,10.7,9.01,8.85,16.54,1.74,1.54,2.16,0.92,0.95,0.66,3.05,4.36,2.64,0.6,0.87,0.87,10.26,5.19,5.09,13.19,13.91,13.97,1.87,2.39,2.4,4.01,3.38,3.39,1.78,1.45,2.33,11.11,11.46,21.97,6
538,12.9,0.35,0.49,5.8,0.066,5.0,35.0,1.0014,3.2,0.66,12.0,13.81,13.65,26.14,0.79,1.06,1.21,1.17,1.2,1.16,6.75,11.76,6.34,0.56,0.84,0.85,10.26,5.19,5.09,35.19,35.91,35.97,1.87,2.4,2.41,3.84,3.21,3.22,1.56,1.34,2.11,12.41,12.76,24.57,7
539,11.2,0.5,0.74,5.15,0.1,5.0,17.0,0.9996,3.22,0.62,11.2,12.11,11.95,22.74,1.09,1.21,1.51,1.42,1.45,1.66,6.1,10.46,5.69,0.63,0.9,0.89,10.26,5.19,5.09,17.19,17.91,17.97,1.87,2.4,2.41,3.86,3.23,3.24,1.48,1.3,2.03,11.61,11.96,22.97,5
540,9.2,0.59,0.24,3.3,0.101,20.0,47.0,0.9988,3.26,0.67,9.6,10.11,9.95,18.74,1.27,1.3,1.69,0.92,0.95,0.66,4.25,6.76,3.84,0.63,0.91,0.89,40.26,20.19,20.09,47.19,47.91,47.97,1.87,2.4,2.41,3.9,3.27,3.28,1.58,1.35,2.13,10.01,10.36,19.77,5
541,9.5,0.46,0.49,6.3,0.064,5.0,17.0,0.9988,3.21,0.73,11.0,10.41,10.25,19.34,1.01,1.17,1.43,1.17,1.2,1.16,7.25,12.76,6.84,0.56,0.83,0.85,10.26,5.19,5.09,17.19,17.91,17.97,1.87,2.4,2.41,3.85,3.22,3.23,1.7,1.41,2.25,11.41,11.76,22.57,6
542,9.3,0.715,0.24,2.1,0.07,5.0,20.0,0.9966,3.12,0.59,9.9,10.21,10.05,18.94,1.52,1.43,1.94,0.92,0.95,0.66,3.05,4.36,2.64,0.57,0.84,0.86,10.26,5.19,5.09,20.19,20.91,20.97,1.86,2.39,2.4,3.76,3.13,3.14,1.42,1.27,1.97,10.31,10.66,20.37,5
543,11.2,0.66,0.24,2.5,0.085,16.0,53.0,0.9993,3.06,0.72,11.0,12.11,11.95,22.74,1.41,1.37,1.83,0.92,0.95,0.66,3.45,5.16,3.04,0.6,0.87,0.87,32.26,16.19,16.09,53.19,53.91,53.97,1.87,2.4,2.41,3.7,3.07,3.08,1.68,1.4,2.23,11.41,11.76,22.57,6
544,14.3,0.31,0.74,1.8,0.075,6.0,15.0,1.0008,2.86,0.79,8.4,15.21,15.05,28.94,0.71,1.02,1.13,1.42,1.45,1.66,2.75,3.76,2.34,0.58,0.85,0.86,12.26,6.19,6.09,15.19,15.91,15.97,1.87,2.4,2.41,3.5,2.87,2.88,1.82,1.47,2.37,8.81,9.16,17.37,6
545,9.1,0.47,0.49,2.6,0.094,38.0,106.0,0.9982,3.08,0.59,9.1,10.01,9.85,18.54,1.03,1.18,1.45,1.17,1.2,1.16,3.55,5.36,3.14,0.62,0.89,0.88,76.26,38.19,38.09,106.19,106.91,106.97,1.87,2.4,2.41,3.72,3.09,3.1,1.42,1.27,1.97,9.51,9.86,18.77,5
546,7.5,0.55,0.24,2.0,0.078,10.0,28.0,0.9983,3.45,0.78,9.5,8.41,8.25,15.34,1.19,1.26,1.61,0.92,0.95,0.66,2.95,4.16,2.54,0.58,0.86,0.87,20.26,10.19,10.09,28.19,28.91,28.97,1.87,2.4,2.41,4.09,3.46,3.47,1.8,1.46,2.35,9.91,10.26,19.57,6
547,10.6,0.31,0.49,2.5,0.067,6.0,21.0,0.9987,3.26,0.86,10.7,11.51,11.35,21.54,0.71,1.02,1.13,1.17,1.2,1.16,3.45,5.16,3.04,0.56,0.84,0.85,12.26,6.19,6.09,21.19,21.91,21.97,1.87,2.4,2.41,3.9,3.27,3.28,1.96,1.54,2.51,11.11,11.46,21.97,6
548,12.4,0.35,0.49,2.6,0.079,27.0,69.0,0.9994,3.12,0.75,10.4,13.31,13.15,25.14,0.79,1.06,1.21,1.17,1.2,1.16,3.55,5.36,3.14,0.59,0.86,0.87,54.26,27.19,27.09,69.19,69.91,69.97,1.87,2.4,2.41,3.76,3.13,3.14,1.74,1.43,2.29,10.81,11.16,21.37,6
549,9.0,0.53,0.49,1.9,0.171,6.0,25.0,0.9975,3.27,0.61,9.4,9.91,9.75,18.34,1.15,1.24,1.57,1.17,1.2,1.16,2.85,3.96,2.44,0.77,1.05,0.96,12.26,6.19,6.09,25.19,25.91,25.97,1.87,2.4,2.4,3.91,3.28,3.29,1.46,1.29,2.01,9.81,10.16,19.37,6
550,6.8,0.51,0.01,2.1,0.074,9.0,25.0,0.9958,3.33,0.56,9.5,7.71,7.55,13.94,1.11,1.22,1.53,0.69,0.72,0.2,3.05,4.36,2.64,0.58,0.85,0.86,18.26,9.19,9.09,25.19,25.91,25.97,1.86,2.39,2.4,3.97,3.34,3.35,1.36,1.24,1.91,9.91,10.26,19.57,6
551,9.4,0.43,0.24,2.8,0.092,14.0,45.0,0.998,3.19,0.73,10.0,10.31,10.15,19.14,0.95,1.14,1.37,0.92,0.95,0.66,3.75,5.76,3.34,0.61,0.89,0.88,28.26,14.19,14.09,45.19,45.91,45.97,1.87,2.4,2.41,3.83,3.2,3.21,1.7,1.41,2.25,10.41,10.76,20.57,6
552,9.5,0.46,0.24,2.7,0.092,14.0,44.0,0.998,3.12,0.74,10.0,10.41,10.25,19.34,1.01,1.17,1.43,0.92,0.95,0.66,3.65,5.56,3.24,0.61,0.89,0.88,28.26,14.19,14.09,44.19,44.91,44.97,1.87,2.4,2.41,3.76,3.13,3.14,1.72,1.42,2.27,10.41,10.76,20.57,6
553,5.0,1.04,0.24,1.6,0.05,32.0,96.0,0.9934,3.74,0.62,11.5,5.91,5.75,10.34,2.17,1.75,2.59,0.92,0.95,0.66,2.55,3.36,2.14,0.53,0.8,0.84,64.26,32.19,32.09,96.19,96.91,96.97,1.86,2.39,2.4,4.38,3.75,3.76,1.48,1.3,2.03,11.91,12.26,23.57,5
554,15.5,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,16.41,16.25,31.34,1.38,1.36,1.8,1.17,1.2,1.16,5.15,8.56,4.74,0.62,0.89,0.88,20.26,10.19,10.09,23.19,23.91,23.97,1.87,2.41,2.42,3.56,2.93,2.94,1.72,1.42,2.27,11.51,11.86,22.77,5
555,15.5,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,16.41,16.25,31.34,1.38,1.36,1.8,1.17,1.2,1.16,5.15,8.56,4.74,0.62,0.89,0.88,20.26,10.19,10.09,23.19,23.91,23.97,1.87,2.41,2.42,3.56,2.93,2.94,1.72,1.42,2.27,11.51,11.86,22.77,5
556,10.9,0.53,0.49,4.6,0.118,10.0,17.0,1.0002,3.07,0.56,11.7,11.81,11.65,22.14,1.15,1.24,1.57,1.17,1.2,1.16,5.55,9.36,5.14,0.66,0.94,0.91,20.26,10.19,10.09,17.19,17.91,17.97,1.87,2.4,2.41,3.71,3.08,3.09,1.36,1.24,1.91,12.11,12.46,23.97,6
